"","Alosaalosa","Alosafallax","Anguillaanguilla","Argyrosomusregius","Aristaeomorphafoliacea","Aristeusantennatus","Atherinaboyeri","Auxisrocheirochei","Belonebelone","Boopsboops","Caranxcrysos","Chelidonichthyslucerna","Corisjulis","Coryphaenahippurus","Crangoncrangon","Crystallogobiuslinearis","Dentexdentex","Dentexgibbosus","Dentexmaroccanus","Dicentrarchuslabrax","Diplodusannularis","Diploduscervinus","Diploduspuntazzo","Diplodussargussargus","Diplodusvulgaris","Eledonecirrhosa<0.5","Eledonecirrhosa","Engraulisencrasicolus<0.1","Engraulisencrasicolus","Epinephelusaeneus","Epinephelusmarginatus","Etrumeusteres","Eutriglagurnardus","Galeusmelastomus","Gobiusniger","Halobatrachusdidactylus<0.5","Halobatrachusdidactylus","Illexcoindetii<0.1","Illexcoindetii","Lepidorhombuswhiffiagonis","Lizaaurata","Lizaramada","Lizasaliens","Loligovulgaris","Lophiusbudegassa","Lophiuspiscatorius","Merlangiusmerlangus","Merlucciusmerluccius<0.80","Merlucciusmerluccius","Micromesistiuspoutassou","Mugilcephalus","Mullusbarbatusbarbatus","Mullussurmuletus","Mustelusmustelus","Nephropsnorvegicus","Octopusvulgaris<0.5","Octopusvulgaris","Pagellusacarne","Pagelluserythrinus","Pagruspagrus","Palaemonserratus","Palinuruselephas","Parapenaeuslongirostris","Penaeuskerathurus","Phycisphycis","Platichthysflesusflesus","Pleuronectesplatessa","Pomatomussaltatrix","Pomatoschistusmarmoratus","Pomatoschistusminutus","Rhinobatosrhinobatos","Sardasarda","Sardinapilchardus","Sardinellaaurita","Sauridaundosquamis","Sciaenaumbra","Scomberjaponicus","Scomberscombrus","Scophthalmusmaximus","Scorpaenanotata","Scyliorhinuscanicula","Sepiaofficinalis<0.3","Sepiaofficinalis","Serioladumerili","Serranusatricauda","Soleasolea","Sparusaurata","Sphyraenasphyraena","Sphyraenaviridensis","Spicaramaena","Spicarasmaris","Spondyliosomacantharus","Sprattussprattus","Squillamantis","Stephanolepisdiaspros","Thunnusalalunga","Thunnusthynnus","Trachurusmediterraneus","Trachuruspicturatus","Trachurustrachurus","Trachyrincusscabrus","Triglalyra","Trisopterusluscus","Trisopterusminutus","Upeneusmoluccensis","Xiphiasgladius","Zosterisessorophiocephalus","Zosteuphausiids"
"Sauridaundosquamis",0.0436183395291202,0.0909295231979451,0.205435417884278,0.341880341880342,0.0133742911153119,0.120113314447592,0.0407453416149068,0.081017677184867,0.0344046749452155,0.298627243928194,0.0822833633324762,0.333689839572193,0.328721174004193,0.0889473684210526,0.350307503075031,0.260154854079809,0.336807817589577,0.335858178887994,0.355107187894073,0.346666666666667,0.201488095238095,0.345911949685535,0.355313351498638,0.352039555006181,0.343323139653415,0.285552407932011,0.285552407932011,0.334807534807535,0.334807534807535,0.446067415730337,0.344958782498415,0.496969696969697,0.33544201135442,0.232537960954447,0.257001647446458,0,0,0.261971830985916,0.261971830985916,0.294736842105263,0.0568309519987157,0.201230228471002,0.208279845956354,0.333868378812199,0.1090489025799,0.149893842887473,0.321897810218978,0.134736842105263,0.134736842105263,0.043252447850149,0.236568457538995,0.289309462915601,0.292148760330579,0.32788521522146,0.162613430127042,0.326558497011102,0.326558497011102,0.274903474903475,0.334441805225653,0.351529987760098,0.281796690307329,0,0.319727891156463,0.417658349328215,0.19529602595296,0.419310344827586,0.358762886597938,0.335483870967742,0.270714285714286,0.216248989490703,0.332467532467533,0.324392819429778,0.0783964365256125,0.335275080906149,0.8,0.381524249422633,0.0641068447412354,0.326027397260274,0.374295377677565,0.357845433255269,0.342752962625342,0.326279863481229,0.163139931740614,0.0452369477911647,0.177614678899083,0.284650226472068,0.348201438848921,0.0909677419354839,0.774683544303798,0.336453526697429,0.090517518482803,0.338630136986301,0.153509781357883,0.275512195121951,0.547103274559194,0.0286249219887664,0.0133136717927112,0.334765314240255,0.195661605206074,0.0839901880621423,0,0.277498663816141,0.267298578199052,0.189587073608618,0.651497005988024,0.0482866043613707,0.0582120582120582,0.0909295231979451
"Sciaenaumbra",0.117967781908302,0.11122170492856,0.402104032729398,0.582564102564103,0.023062381852552,0.00670443814919736,0.266770186335404,0.0927804394515117,0.279035792549306,0.364519535374868,0.0849575726407817,0.505423987776929,0.479664570230608,0.101184210526316,0.712423124231242,0.323525908278737,0.55114006514658,0.341257050765512,0.0408575031525851,0.700952380952381,0.40952380952381,0.535849056603774,0.616893732970027,0.71495673671199,0.676860346585117,0.0441359773371105,0.0441359773371105,0.55036855036855,0.55036855036855,0.530337078651685,0.436271401395054,0.8,0.529440389294404,0.0134490238611714,0.5,0,0,0.017887323943662,0.017887323943662,0.0449713392391871,0.11122170492856,0.25278265963679,0.275673940949936,0.541894060995185,0.132922603003466,0.183227176220807,0.369525547445255,0.243684210526316,0.243684210526316,0.0613026819923372,0.496533795493934,0.220716112531969,0.356611570247934,0.429195258889582,0.0322595281306715,0.569769427839454,0.569769427839454,0.373303916161059,0.53396674584323,0.693268053855569,0.603309692671395,0,0.0487528344671202,0.798464491362764,0.397080291970803,0.798620689655173,0.730927835051546,0.543870967741935,0.789714285714286,0.550363783346807,0.549350649350649,0.652164730728617,0.0677060133630289,0.545631067961165,0.466666666666667,0.8,0.0308662585791133,0.567808219178082,0.717925591882751,0.742857142857143,0.194712853236098,0.478498293515358,0.239249146757679,0.0553895582329317,0.408073394495413,0.347458480120785,0.70599520383693,0.109161290322581,0.734177215189873,0.456163480553724,0.110446801671488,0.471232876712329,0.194706559263521,0.336780487804878,0.607556675062972,0.020303723736218,0.0101116494628186,0.537151949085123,0.104989154013015,0.0985118560915781,0,0.0384820951362908,0.756398104265403,0.554398563734291,0.385149700598802,0.0214953271028037,0.5,0.11122170492856
"Scomberjaponicus",0.709458901280463,0.692374377909777,0.408182349503215,0.227008547008547,0.0775992438563327,0.499055712936733,0.239751552795031,0.710127209648108,0.231555880204529,0.446040126715945,0.714013885317562,0.303743315508021,0.33151642208246,0.702368421052632,0.115129151291513,0.510780226325194,0.254071661237785,0.259790491539081,0.498360655737705,0.111428571428571,0.400952380952381,0.272955974842767,0.215077202543143,0.115698393077874,0.169622833843017,0.45915014164306,0.45915014164306,0.250941850941851,0.250941850941851,0.286516853932584,0.374889029803424,0.547878787878788,0.277696674776967,0.0997107736804049,0.0963756177924217,0,0,0.447535211267606,0.447535211267606,0.450651380927566,0.692374377909777,0.254540128881078,0.231065468549422,0.261958266452648,0.270927993839045,0.22208067940552,0.188321167883212,0.453894736842105,0.453894736842105,0.769689229459344,0.0979202772963605,0.457084398976982,0.453719008264463,0.381784154709919,0.541560798548094,0.227497865072588,0.227497865072588,0.437286265857694,0.274901029295329,0.114565483476132,0.200472813238771,0,0.0524943310657596,0.179654510556622,0.402270884022709,0.162758620689655,0.120618556701031,0.259354838709677,0.179428571428571,0.278092158447858,0.255844155844156,0.0988384371700106,0.737365084803838,0.257605177993528,0.488135593220339,0.192147806004619,0.8,0.226027397260274,0.149718151071026,0.148009367681499,0.686235186873291,0.331058020477816,0.165529010238908,0.346409638554217,0.537247706422018,0.462606945143432,0.112230215827338,0.694967741935484,0.637974683544304,0.358075148319051,0.693153326904532,0.340821917808219,0.620253164556962,0.472975609756098,0.32544080604534,0.8,0.4,0.266666666666667,0.747505422993493,0.70528209321341,0,0.502832709780866,0.223696682464455,0.349012567324955,0.515449101796407,0.799844236760125,0.121621621621622,0.692374377909777
"Scomberscombrus",0.148698884758364,0.150008026970621,0.546113383985973,0.75965811965812,0.0327977315689981,0.0276203966005666,0.580372670807453,0.132826697505369,0.607742878013148,0.493347412882788,0.131036256106968,0.697937356760886,0.649056603773585,0.140263157894737,0.796063960639606,0.438832638475283,0.760912052117264,0.752941176470588,0.431778058007566,0.796190476190476,0.556190476190476,0.727672955974843,0.752770208900999,0.796044499381953,0.787767584097859,0.489971671388102,0.489971671388102,0.765274365274365,0.765274365274365,0.746067415730337,0.592517438173748,0.8,0.736415247364153,0.0167028199566161,0.794728171334432,0,0,0.168661971830986,0.168661971830986,0.486920270974466,0.150008026970621,0.547393087287639,0.599743260590501,0.74991974317817,0.179899884482095,0.247983014861996,0.794160583941606,0.517894736842105,0.517894736842105,0.106598552575564,0.8,0.477953964194373,0.482644628099174,0.582907049282595,0.368058076225045,0.791801878736123,0.791801878736123,0.508328736900165,0.730958036421219,0.796083231334149,0.796217494089835,0,0.0662131519274376,0.793857965451056,0.577453365774534,0.79448275862069,0.795876288659794,0.753548387096774,0.786285714285714,0.676475343573161,0.758441558441558,0.8,0.107315401747473,0.755987055016181,0.537853107344633,0.765819861431871,0.0489705063995548,0.8,0.789177001127396,0.794379391100703,0.354421148587056,0.69419795221843,0.347098976109215,0.0747951807228916,0.52256880733945,0.470256668344238,0.796163069544365,0.147612903225806,0.754430379746835,0.615952537903757,0.149276759884282,0.64,0.251093210586881,0.45580487804878,0.670025188916877,0.0188059080507593,0.0095218032441542,0.743357199681782,0.193926247288503,0.137890433360589,0,0.438268305718867,0.792417061611374,0.748294434470377,0.483832335329341,0.021183800623053,0.793347193347193,0.150008026970621
"Scophthalmusmaximus",0.12061131763734,0.113918767057313,0.414728229105786,0.605811965811966,0.0251890359168242,0.00590179414542021,0.439751552795031,0.0958202544192962,0.457560262965668,0.374656810982049,0.0985343275906403,0.52620320855615,0.495877009084556,0.103552631578947,0.793111931119311,0.314472900536033,0.575244299674267,0.569218372280419,0.34703656998739,0.776190476190476,0.422380952380952,0.557861635220126,0.644504995458674,0.795055624227441,0.716004077471967,0.362606232294618,0.362606232294618,0.575921375921376,0.575921375921376,0.610112359550562,0.44996829422955,0.8,0.553446877534469,0.0112798264642082,0.8,0,0,0.0141549295774648,0.0141549295774648,0.369775924960917,0.113918767057313,0.415231400117165,0.454428754813864,0.565008025682183,0.136619175972276,0.188322717622081,0.632116788321168,0.401684210526316,0.401684210526316,0.0504044274159217,0.793067590987868,0.362966751918159,0.366528925619835,0.442669993761697,0.268602540834846,0.600512382578992,0.600512382578992,0.384335355763927,0.556136183689628,0.773561811505508,0.631678486997636,0,0.0502834467120181,0.8,0.413300892133009,0.8,0.8,0.567096774193548,0.777142857142857,0.570412287793048,0.573376623376623,0.70454065469905,0.0704471475072811,0.568932038834951,0.468926553672316,0.735334872979215,0.0246336486737155,0.599315068493151,0.8,0.772833723653396,0.154603463992707,0.502389078498294,0.251194539249147,0.0567389558232932,0.408073394495413,0.357121288374434,0.781774580335731,0.111870967741935,0.744303797468354,0.467765326301912,0.113146898103504,0.486027397260274,0.196317606444189,0.346146341463415,0.604534005037783,0.0193051799459122,0.00969033073520118,0.560063643595863,0.0793926247288503,0.101128372853639,0,0.31811865312667,0.784834123222749,0.537163375224416,0.405269461077844,0.0191588785046729,0.8,0.113918767057313
"Scorpaenanotata",0.12028087567121,0.109680526569273,0.399298655756867,0.579145299145299,0.0244328922495274,0.00576015108593012,0.264596273291925,0.0913266149017016,0.277940102264427,0.360718057022175,0.0903059912573927,0.506035141329259,0.477428371767994,0.0994736842105263,0.757687576875769,0.3092316855271,0.555700325732899,0.550523771152297,0.198928121059269,0.742857142857143,0.406666666666667,0.537106918238994,0.619800181653043,0.76044499381953,0.696432212028542,0.217847025495751,0.217847025495751,0.556265356265356,0.556265356265356,0.560674157303371,0.433227647431833,0.8,0.532035685320357,0.0105567606652205,0.5,0,0,0.0142253521126761,0.0142253521126761,0.222511724856696,0.109680526569273,0.249853544229643,0.273427471116816,0.545746388443018,0.0657681940700809,0.0906581740976646,0.618248175182482,0.409263157894737,0.409263157894737,0.0575564069816943,0.497400346620451,0.349462915601023,0.352892561983471,0.426200873362445,0.163112522686025,0.582749786507259,0.582749786507259,0.369773855488141,0.533333333333333,0.737331701346389,0.624113475177305,0,0.0484126984126984,0.8,0.404217356042174,0.8,0.77319587628866,0.547741935483871,0.774857142857143,0.551010509296685,0.554545454545455,0.684266103484689,0.0661983895836903,0.549514563106796,0.431638418079096,0.73256351039261,0.0234464848822111,0.580821917808219,0.744081172491545,0.8,0.156791248860529,0.479863481228669,0.239931740614334,0.0546184738955823,0.431559633027523,0.343834927025667,0.748201438848921,0.107612903225806,0.734177215189873,0.450362557679631,0.108903889424622,0.467945205479452,0.189873417721519,0.333268292682927,0.573299748110831,0.0193051799459122,0.00969033073520118,0.540970564836913,0.0819956616052061,0.0968111201962388,0,0.190005344735436,0.782938388625592,0.568761220825853,0.36311377245509,0.0186915887850467,0.5,0.109680526569273
"Scyliorhinuscanicula",0.140437835605122,0.140889388344839,0.299240210403273,0.333675213675214,0.297542533081285,0.257979225684608,0.0549068322981366,0.142078308276887,0.0558802045288532,0.463357972544879,0.135767549498586,0.399083269671505,0.415373864430468,0.00175493421052632,0.128905289052891,0.498391899940441,0.355700325732899,0.360354552780016,0.461538461538462,0.15047619047619,0.296428571428571,0.371069182389937,0.305903723887375,0.128553770086527,0.250356778797146,0.491331444759207,0.491331444759207,0.353153153153153,0.353153153153153,0.355056179775281,0.453519340519975,0.354545454545455,0.378913219789132,0.48705712219812,0.106260296540362,0,0,0.608450704225352,0.608450704225352,0.457321521625847,0.0880558677155242,0.277973052138254,0.274069319640565,0.362118780096308,0.168964189449365,0.232908704883227,0.302189781021898,0.349473684210526,0.349473684210526,0.179821200510856,0.11265164644714,0.448900255754476,0.453305785123967,0.44865876481597,0.344464609800363,0.334073441502989,0.334073441502989,0.453612796469939,0.373713380839272,0.165483476132191,0.330023640661939,0,0.486621315192744,0.195009596928983,0.451581508515815,0.179310344827586,0.130927835051546,0.36,0.137142857142857,0.227162489894907,0.357142857142857,0.223864836325238,0.144046599280452,0.358576051779935,0.531073446327684,0.246651270207852,0.1396401409757,0.332876712328767,0.191206313416009,0.201405152224824,0.8,0.437542662116041,0.21877133105802,0.0702329317269076,0.45651376146789,0.44167086059386,0.145803357314149,0.140903225806452,0.643037974683544,0.431905075807515,0.140533590485374,0.426301369863014,0.210356731875719,0.42809756097561,0.380856423173804,0.000748907842729353,0.000650937434168949,0.365950676213206,0.458568329718004,0.142861815208504,0,0.4690539818279,0.259715639810427,0.469658886894075,0.542275449101796,0.000133566978193146,0.0261954261954262,0.140889388344839
"Sepiaofficinalis<0.3",2.04874019000413e-05,1.8815219136298e-05,6.84979544126242e-05,8.69230769230769e-05,3.47353497164461e-05,1.07176581680831e-05,7.26708074534162e-05,1.73467701965967e-05,7.84514243973703e-05,6.18796198521647e-05,1.52738493185909e-05,8.87700534759358e-05,7.85464709993012e-05,1.81578947368421e-05,8.14268142681427e-05,6.11078022632519e-05,8.77035830618893e-05,8.78323932312651e-05,5.27742749054224e-05,8.20238095238095e-05,6.97619047619048e-05,8.60849056603774e-05,8.50136239782016e-05,8.13349814585908e-05,8.45056065239552e-05,6.38526912181303e-05,6.38526912181303e-05,8.76330876330876e-05,8.76330876330876e-05,8.00561797752809e-05,7.43183259353202e-05,7.51515151515152e-05,9.03487429034874e-05,2.79103398409255e-05,7.51235584843493e-05,0,0,4.45774647887324e-05,4.45774647887324e-05,6.10734757686295e-05,1.8815219136298e-05,6.85998828353837e-05,7.50962772785623e-05,8.78812199036918e-05,2.25644974971121e-05,3.1104033970276e-05,8.62226277372263e-05,6.53684210526316e-05,6.53684210526316e-05,1.61345253299276e-05,7.38301559792028e-05,5.99488491048593e-05,6.05371900826446e-05,7.31129132875858e-05,4.71869328493648e-05,8.71050384286934e-05,8.71050384286934e-05,6.41478212906784e-05,8.77276326207443e-05,8.54345165238678e-05,9.44444444444444e-05,0,6.64399092970522e-05,7.10172744721689e-05,7.69667477696675e-05,7.39655172413793e-05,8.05412371134021e-05,8.78225806451613e-05,7.78571428571429e-05,7.76071139854487e-05,8.77435064935065e-05,8.40549102428722e-05,1.41682371081035e-05,8.77831715210356e-05,6.75141242937853e-05,8.09468822170901e-05,8.99647560749397e-06,8.70719178082192e-05,8.29763246899662e-05,8.23185011709602e-05,5.84320875113947e-05,1e-04,5e-05,9.38152610441767e-06,7.24770642201835e-05,5.8983392048314e-05,8.189448441247e-05,1.85806451612903e-05,8.10126582278481e-05,7.72577455504285e-05,1.87238829958213e-05,8.02054794520548e-05,3.10414269275029e-05,5.71707317073171e-05,7.34256926952141e-05,2.41314749323903e-06,1.21129134190015e-06,8.79077167859984e-05,3.2646420824295e-05,1.85936222403925e-05,0,6.17316942811331e-05,9.38388625592417e-05,9.92818671454219e-05,6.34730538922156e-05,4.47819314641745e-06,6.86070686070686e-05,0.150521753090384
"Sepiaofficinalis",0.0819496076001652,0.0752608765451919,0.273991817650497,0.347692307692308,0.0173676748582231,0.00535882908404155,0.290683229813665,0.0693870807863869,0.313805697589481,0.247518479408659,0.0610953972743636,0.355080213903743,0.314185883997205,0.0181578947368421,0.325707257072571,0.244431209053008,0.350814332247557,0.35132957292506,0.158322824716267,0.328095238095238,0.279047619047619,0.344339622641509,0.340054495912807,0.325339925834363,0.338022426095821,0.255410764872521,0.255410764872521,0.350532350532351,0.350532350532351,0.320224719101124,0.297273303741281,0.300606060606061,0.36139497161395,0.0139551699204628,0.300494233937397,0,0,0.0222887323943662,0.0222887323943662,0.122146951537259,0.0752608765451919,0.274399531341535,0.300385109114249,0.351524879614767,0.0225644974971121,0.031104033970276,0.344890510948905,0.261473684210526,0.261473684210526,0.0645381013197105,0.295320623916811,0.239795396419437,0.242148760330579,0.292451653150343,0.0943738656987296,0.348420153714774,0.348420153714774,0.256591285162714,0.350910530482977,0.341738066095471,0.377777777777778,0,0.0332199546485261,0.284069097888676,0.30786699107867,0.295862068965517,0.322164948453608,0.351290322580645,0.311428571428571,0.310428455941795,0.350974025974026,0.336219640971489,0.0566729484324139,0.351132686084142,0.270056497175141,0.32378752886836,0.0359859024299759,0.348287671232877,0.331905298759865,0.329274004683841,0.233728350045579,0.4,0.2,0.0750522088353414,0.289908256880734,0.235933568193256,0.32757793764988,0.0371612903225806,0.324050632911392,0.154515491100857,0.0748955319832851,0.320821917808219,0.0620828538550058,0.228682926829268,0.293702770780856,0.00482629498647805,0.0024225826838003,0.351630867143994,0.13058568329718,0.0743744889615699,0,0.123463388562266,0.375355450236967,0.397127468581688,0.253892215568862,0.00895638629283489,0.274428274428274,0.150521753090384
"Serioladumerili",0.8,0.799486273880238,0.498831092928112,0.797264957264957,0.0998109640831758,0.1,0.0498757763975155,0.799471336527342,0.0997078159240321,0.79831045406547,0.8,0.79755538579068,0.797763801537386,0.8,0.796063960639606,0.798094103633115,0.797394136807818,0.797421434327156,0.8,0.796190476190476,0.498809523809524,0.79748427672956,0.797093551316985,0.796044499381953,0.796738022426096,0.8,0.8,0.797379197379197,0.797379197379197,0.795505617977528,0.797970830691186,0.487878787878788,0.797404703974047,0.1,0.49670510708402,0,0,0.05,0.1,0.79833246482543,0.499678921175149,0.498828353837141,0.498716302952503,0.797431781701445,0.399383904505198,0.399150743099788,0.797080291970803,0.796631578947368,0.796631578947368,0.8,0.496533795493934,0.798363171355499,0.798347107438017,0.798003742981909,0.798548094373866,0.797267292912041,0.797267292912041,0.798234969663541,0.797466349960412,0.796083231334149,0.796217494089835,0,0.0997732426303855,0.793857965451056,0.797404703974047,0.79448275862069,0.795876288659794,0.79741935483871,0.497142857142857,0.498383185125303,0.797402597402597,0.79662090813094,0.8,0.797411003236246,0.795480225988701,0.796304849884527,0.8,0.797260273972603,0.796392333709132,0.796252927400468,0.797082953509572,0.797269624573379,0.398634812286689,0.4,0.8,0.798389531957725,0.796163069544365,0.799483870967742,0.8,0.79789057350033,0.8,0.797808219178082,0.799079401611047,0.798439024390244,0.8,0.8,0.4,0.797454256165473,0.8,0.799869174161897,0,0.798289684660609,0.792417061611374,0.794254937163375,0.796167664670659,0.8,0.0991683991683992,0.799486273880238
"Serranusatricauda",0.166212308963238,0.0699951838176272,0.200584453535944,0.242051282051282,0.0239603024574669,0.0142587346553352,0.137888198757764,0.0691227490500578,0.158875091307524,0.195987328405491,0.0740550269992286,0.245683728036669,0.23591893780573,0.0625,0.259778597785978,0.229660512209649,0.237133550488599,0.237872683319903,0.067780580075662,0.258095238095238,0.207142857142857,0.238993710691824,0.241235240690282,0.259085290482077,0.256880733944954,0.126628895184136,0.126628895184136,0.235872235872236,0.235872235872236,0.196629213483146,0.215091946734306,0.547878787878788,0.247850770478508,0.0231381055676067,0.185337726523888,0,0,0.0246478873239437,0.0246478873239437,0.121417404898385,0.0699951838176272,0.131517281780902,0.13992297817715,0.234991974317817,0.0839430111667308,0.0985138004246285,0.257664233576642,0.455578947368421,0.455578947368421,0.137931034482759,0.176776429809359,0.194782608695652,0.19297520661157,0.208109794135995,0.123638838475499,0.245943637916311,0.245943637916311,0.222835079977937,0.243230403800475,0.267319461444308,0.321513002364066,0,0.0255102040816327,0.302495201535509,0.323763179237632,0.295172413793103,0.257731958762887,0.233548387096774,0.267428571428571,0.229587712206952,0.24025974025974,0.248363252375924,0.0612643481240363,0.234304207119741,0.136723163841808,0.256812933025404,0.0543127434613244,0.243835616438356,0.250732807215333,0.275409836065574,0.226800364630811,0.26962457337884,0.13481228668942,0.0350200803212851,0.8,0.193256165072974,0.257074340527578,0.068258064516129,0.572151898734177,0.224653922214898,0.070073931211829,0.223561643835616,0.125431530494822,0.200585365853659,0.129974811083123,0.0419388391928438,0.0201390351801138,0.235481304693715,0.170932754880694,0.0702534750613246,0,0.126135756280064,0.513744075829384,0.552962298025135,0.115928143712575,0.0476635514018692,0.193347193347193,0.0699951838176272
